TIC,TOI,GAIA,Teff
422423972,5297,2654819448590294400,6311.95
313835568,5298,2676487421159861376,5348.0
407997410,5299,2446196050753104768,5452.0
267215820,5300,2642766361608754432,4219.0
58825110,5301,2776823148594090752,6418.0
337025682,5302,2521437864823640320,4794.0
58798731,5303,2782539887504068096,6480.0
293407882,5304,2556652232964304128,5265.0
408743161,5305,76427091902107392,5921.35
387401076,5306,6612604664008320,6254.0
369477998,5307,2581395161599229952,4031.0
422653398,5308,2507775019804197760,5685.09
52052461,5309,2768257540696946048,5441.0
306204904,5310,93730381266212352,4329.8
306401382,5311,100311164516850944,3793.0
399724238,5312,2563243461575218688,5397.7
347469901,5313,2569019436674072960,5442.85
302202317,5314,2779375458679687552,6143.0
126982221,5315,2589417056701376640,3333.0
309439436,5316,3453379758703185920,5849.8
408824640,5317,26809361956019968,5981.28
435871546,5318,2788965223002801920,5801.0
246965431,5319,102461087706561024,3580.0
257562160,5320,2593524217962613248,5313.89
243153196,5321,2788767173470883584,6584.3
336691874,5322,2780169409154216448,5790.0
272146465,5323,2550459989635169152,5978.25
408643099,5324,76306867177586816,4738.0
270406298,5325,2518122837265952128,5948.0
257922326,5326,2572626174115065600,6312.87
303502327,5327,17487702375676544,5377.0
58372253,5328,152310879029822336,6119.83
61145589,5329,64805013479369984,5892.0
436843539,5330,113814537400016768,6701.04
387544178,5331,8727137322879488,5580.0
387515920,5332,20906152745826560,6002.52
96948338,5333,160064738108118016,4932.0
247409676,5334,85428140763704064,5957.46
381360750,5335,31263105603123968,5427.0
430099722,5336,3377404505954484352,6093.89
27294830,5337,3407779476742786432,4626.0
467615239,5338,3415130158651368320,5439.0
101348333,5339,122689004986077440,5938.0
14156936,5340,65315118156520320,6287.19
90669930,5341,121515177539951744,4660.7
356990855,5342,156243935202871296,5946.0
34980970,5343,111271233863630208,5156.0
16005254,5344,52359538285081728,3575.0
96165095,5345,161258880752631936,4816.0
26018819,5346,58352220254457216,6441.07
21119973,5347,101854603964393600,4621.0
366527844,5348,181632212740955136,6622.0
26054627,5349,58372904816938240,3640.0
68808155,5350,3412163401401508096,6257.64
27476314,5351,3395494598965763328,6182.0
69995219,5352,3422488502781931136,6396.0
113919944,5353,57245905398640640,6186.58
34781378,5354,115939004320726272,5850.0
96170689,5355,162059355281367552,5825.68
467684543,5356,169296546972572800,6577.37
150006846,5357,151630560507176704,5504.0
46631742,5358,119520079331712896,4636.28
90767677,5359,120301557221099008,3174.0
427578289,5360,119922878545319552,6175.11
366602797,5361,157236454901120384,6332.0
308522539,5362,155764380630082944,6416.48
426448042,5363,84535470465366912,5318.74
366754985,5364,181342353987439360,6332.0
21132157,5365,103447104823054080,6080.29
45034406,5366,3425342731888795904,6943.0
81178747,5367,3430323863161153664,6155.0
56457123,5368,163219241265196672,7976.9
113804153,5369,60557600060540160,5905.49
400381085,5370,3437616580189368576,6350.0
17457400,5371,144502323545095296,4671.0
371470493,5372,109773424146717568,5776.12
9155187,5373,920308932010648448,5521.95
20096620,5374,1014520826353577088,5720.0
71268730,5375,1110586978339817728,3865.0
219113246,5376,2260173045704531840,6417.0
467153319,5377,1040790426885870976,6803.0
321069529,5378,944263167210913792,4626.0
328325110,5379,983011056484954496,6385.0
441587756,5380,1111875434169488768,6525.0
241174783,5381,926661154281525888,6802.3
356472238,5382,933696173272816384,6277.0
166053959,5383,1667489892685370624,6768.0
165297570,5384,727624020367528576,6317.0
85266608,5385,734156218947945216,6238.0
202425357,5386,1616054670018575872,5978.0
166086403,5387,1666846266066047232,7531.0
407591297,5388,753585104807022080,3495.0
39143128,5389,765082727962822016,3526.0
8853478,5390,697170125259731456,5441.34
298600443,5391,2125410922009638272,5961.0
198512478,5392,1699331195373909120,5464.0
313425396,5393,1716547352738027008,6194.0
61109252,5394,623779716969345920,5977.0
298070500,5395,1719091141608318976,6269.0
202428245,5396,1619730990225434368,5019.0
18019350,5397,770180995877330560,5621.72
8260536,5398,750888548244441344,6017.1
284688043,5399,2026282217872358016,6629.0
332564140,5400,5732196703386223616,5705.0
397058826,5401,3703635962465099776,9333.0
29781207,5402,4668135087133071232,4363.0
438519486,5403,3357772210445879680,5311.74
56798909,5404,3379401906264765312,4027.0
172353721,5405,938247910895459968,5649.0
127226712,5406,3340387488499427840,7110.0
372424377,5407,3359137425929945088,6606.58
430093142,5408,3375617004987130752,7575.0
115628210,5409,3447904603115629184,6078.0
76882795,5410,3443265832275167104,6140.28
76032342,5411,3443385369805279104,6623.0
386197662,5412,3353356262509939456,6419.58
269838674,5413,3424439070769509632,5981.0
371164829,5414,886990087556438784,3892.0
52517713,5415,3395787275217632000,7497.0
87405719,5416,3381542311807056384,3799.0
79316101,5417,3429928687511350528,6219.48
115564354,5418,3448031459267576576,5627.0
68443254,5419,937797862744618624,6498.4
195155818,5420,3378107845501231744,6507.68
47132480,5421,3372341392347389184,7787.0
80611440,5422,3429244825638569216,5663.5
47319867,5423,3366630632031087360,4964.77
436099179,5424,3340746857003193088,6211.0
429501231,5425,3423681228084838912,6439.0
127957099,5426,3447369145250028672,6353.1
52420398,5427,3341401062125577088,6042.12
76545118,5428,3443424333748260096,8415.0
5800958,5429,3414665129655843584,8064.0
46774573,5430,3376546470271762304,6797.0
302895184,5431,3389985049278956800,6045.0
86898676,5432,3382741599816526080,5612.0
75697959,5433,3442624610839688832,3981.0
307377219,5434,3356111222034530688,6005.0
294309873,5435,3344398159022400128,9649.0
155369758,5436,3351702734461511296,5447.3
6853696,5437,3402438663434298368,5708.0
367193060,5438,3381709192757889408,5860.47
247912728,5439,3346372576967378560,7648.8
29374525,5440,3398372261415571328,4689.0
91697121,5441,3347194736787329664,6642.24
406684949,5442,3852800893913186816,6145.0
400515645,5443,3452490047638548736,6960.88
367193046,5444,3381708917879984256,6545.69
255735567,5445,3368180977786365312,6540.17
84788795,5446,3383887600171161600,6544.0
239722954,5447,3455548137370086400,5666.0
291016451,5448,3818676111731630592,5365.97
119130170,5449,3423910136957457664,6171.0
6653897,5450,3402229107686225152,6238.19
69028091,5451,886416864041744384,5534.56
101569583,5452,884605212476697344,6273.77
58997701,5453,3365100524162635008,6086.0
26406123,5454,3359905396144156928,5623.0
75171363,5455,3442664128833887360,5903.0
87044036,5456,3383148728356994944,6070.0
456971986,5457,3371767030662399872,6580.26
367434266,5458,888282322957045248,5762.0
1942969,5459,182061739532122624,6338.0
445990611,5460,3360020638706344448,6265.0
118963720,5461,3350493095572744832,6034.11
79971247,5462,3437443746407996928,6280.95
437786834,5463,3401243803532543616,6809.99
171646471,5464,3986938013967240960,3572.0
87827371,5465,3368621950668091136,5717.89
45368525,5466,3374987641956404096,6709.0
83275782,5467,3433414139371114368,6328.71
172222885,5468,941390207750704384,6283.0
302419660,5469,3397193718092323072,7618.0
367267217,5470,3450343152403454720,6067.0
47132361,5471,3372337642839165312,6329.0
76798849,5472,3428182667344790144,5845.0
81808065,5473,3426303357158956544,7872.0
97669493,5474,3450525873195051136,5874.0
78601408,5475,3429797609407986176,6553.21
353361266,5476,3386052405424577792,5732.62
127229631,5477,3347613169679753216,5508.0
95122849,5478,878720317006942336,5656.0
67444896,5479,3965507334046321792,5799.27
46307587,5480,611874548661527808,5501.25
69295263,5481,653265182854696832,6032.15
459947163,5482,3973619359037612928,5825.0
192982424,5483,593259919881866368,5900.27
443961200,5484,3098375903957319296,6338.17
186815660,5485,655528458820238464,6119.0
291109653,5486,3704041819694603904,3654.0
302305400,5487,679561102943681408,5706.0
281815702,5488,3808456700907290496,5907.0
468983280,5489,602498085299079680,3547.0
59575189,5490,3362272202297870848,5706.51
247166992,5491,3169291109711533184,4825.0
350024178,5492,3875887034619407104,6004.0
468979441,5493,599682785775732480,6151.0
14440334,5494,3169731395398944512,5386.0
380671216,5495,3919410343412442240,5729.1
323658120,5496,591973109024693120,5767.0
270679144,5497,580764275174551808,6147.0
262736264,5498,3850051496368765184,4880.95
386772576,5499,674334505701319936,5019.04
62740096,5500,672867654110399744,5625.08
94823134,5501,872105277096653056,5985.0
126322519,5502,693050942383533184,6317.0
350044062,5503,3876428887693553152,6031.24
95079513,5504,872158672130162176,6062.14
374350678,5505,3857604423992185600,5190.51
385312460,5506,3574302574352928256,5986.0
377097547,5507,3850532189108251008,3514.0
406140233,5508,592933601151040384,5949.32
35285308,5509,606721309460190464,5638.4
26865340,5510,871869981609064448,6786.0
389040826,5511,3851809482317594496,3628.0
366698929,5512,3895155872817606272,5429.0
184869170,5513,3362861677969560192,5994.0
63190194,5514,3884098153096002432,5332.0
55275863,5515,631855767313862912,5494.0
70678449,5516,3887188467965034240,6077.0
307951656,5517,643042228679228672,5737.0
386620582,5518,655758119311625344,6594.0
443582629,5519,3790940346805699712,3443.0
374180079,5520,3855246074629979264,4362.0
396932137,5521,3913486896315719424,6379.0
366409685,5522,600748831018736128,6294.0
443616612,5523,3789847707126025600,3696.0
277833995,5524,3856449627544923392,3650.0
345450130,5525,3302507526215650688,3288.0
335540507,5526,3571267613022463360,4788.0
415399713,5527,3300533043849517184,5862.0
458686847,5528,597829077890316928,3689.0
366411016,5529,600750922666388992,5368.0
244170332,5530,2431638070123733120,3888.0
88114177,5531,627374982552828544,5788.42
318836983,5532,5900705244680192,3975.0
155093420,5533,3354557405944964736,7173.0
176868951,5534,3580920878437938688,5129.0
411697517,5535,3393982701757444352,nan
268143410,5536,151310808780908032,6555.0
17555760,5537,144639556341309824,5772.0
337648770,5538,606804941063314816,4736.49
178266267,5539,665640392382991360,5595.68
456305193,5540,1096096686396066304,6040.0
231721006,5541,4770335311409929984,5805.0
466206508,5542,6443054270942726144,5392.9
17385917,5543,145802908359723648,5058.0
68893269,5544,3407344516814216960,5086.0
301624989,5545,3811900543124260480,4427.0
59744366,5546,147029722819472384,6887.55
63013648,5547,674670853180191360,5509.85
155012162,5548,618953681261640576,5551.25
6499453,5549,3416290242201108992,4921.0
195187769,5550,664573522506620416,5923.83
387974148,5551,3398293818133176832,3768.0
3224605,5552,3449035248963961216,5639.5
218354669,5553,32602894881203456,4732.72
91287873,5554,887456658443952256,3997.0
388804061,5555,3910747531814692736,3464.0
55315929,5556,606477252238780160,5910.0
323687123,5557,604215144503584640,3166.0
14570099,5558,677884760027950080,4678.0
456945304,5559,144150720342734208,5372.0
238606535,5560,660640839994915584,6781.59
330637910,5561,606940554655288704,3449.0
17307715,5562,145333927996558976,3893.47
239198720,5563,643250349909794816,5776.0
127505658,5564,183691009606706304,5722.0
117892246,5565,917318599683841024,5542.42
73250068,5566,1091007699905951872,5830.0
456335739,5567,1015696032485531776,5260.55
142785421,5568,1126829200326540032,5496.0
267484403,5569,2235637684250594048,6312.0
302381442,5570,1115765884265271424,5120.0
88565745,5571,1002774052143638784,6250.42
9151337,5572,940886154685809536,4571.0
459762279,5573,1023967108705998208,3695.0
268405086,5574,2303559293499433728,3999.0
160162137,5575,1724291831608394624,3176.0
137543637,5576,1144031304557558784,8055.0
98833877,5577,950909165244663168,6813.53
154563411,5578,1692834563418377472,4340.0
252928337,5579,981519431523781888,3595.0
366298702,5580,972783502404054528,5647.0
456306892,5581,1098257291167164160,4947.0
392064198,5582,885923389478367872,6297.21
357244603,5583,1112243873643665408,3619.0
29169215,5584,1010980330193403520,4092.4
188389305,5585,910178856505170176,6457.21
160165689,5586,1727752303938143104,5607.0
29069242,5587,927356767184062720,5632.0
141762491,5588,1148692477944799872,5733.0
51094586,5589,989751475081192192,5707.48
9907513,5590,899665979155524992,4216.67
192969211,5591,921810280778080384,5465.0
88529975,5592,1101653957463314688,6331.0
468433454,5593,911131445891179008,6549.45
53394475,5594,984734197363708416,5899.0
302908969,5595,897068039338406400,4119.0
203144354,5596,952620692532583424,6164.33
85284138,5597,797778256699963136,6337.0
237108775,5598,1709757456119876224,3584.0
159160230,5599,1564617317048000000,6246.0
287268770,5600,1052523178025124480,5047.0
237097499,5601,1642758199685084800,4541.0
101592219,5602,794281328687445120,6054.44
224293782,5603,1574955715646199552,6711.93
237015185,5604,2243745001955241728,6413.0
252469648,5605,827009013841732096,4374.76
171599496,5606,721964971458055296,4660.0
233070717,5607,2160958476532455040,5859.0
229713401,5608,2257325963423665920,4661.0
17122808,5609,798967687763407744,5904.0
252481136,5610,834714838005307648,3714.0
232624234,5611,1417451362162755328,4741.11
18021087,5612,767134798912736512,4701.56
165413340,5613,728063167888103936,5594.0
148960849,5614,1682986856243884032,4313.0
235711993,5615,1709550919731994240,6205.0
154220877,5616,1545570133528453888,3927.0
9376973,5617,764588192543680256,5771.5
56999883,5618,772307348286599168,5497.0
224299081,5619,1574305388878120320,5839.47
165414210,5620,728142985560329984,4898.85
219467837,5621,1712229330056985216,5989.0
288162228,5622,1714651485453936512,5414.0
420174131,5623,2263609088260650112,5286.0
53498154,5624,1546352569189373952,5342.0
137020480,5625,1526006626210159872,6351.0
376645976,5626,1466492050366015872,5699.0
335813590,5627,3920608944229193728,4893.71
135100529,5628,3947322408155619456,3427.0
298437387,5629,1240387487094050688,5299.0
316416562,5630,1377775656873050496,5382.41
347430350,5631,1242084170974175232,6458.0
420779000,5632,3668036348641580288,5061.9
119131709,5633,3657702970860620416,5600.0
119585136,5634,3979511431397114752,3770.0
233173039,5635,1670149954910344192,5954.0
105616091,5636,1472911793819240960,5405.0
136992839,5637,1531207174473125504,5803.0
154258295,5638,1513087944402109440,5601.25
166054851,5639,1660661203922130816,4479.0
373729723,5640,3957705951154287360,5268.88
141202786,5641,1537329946706887424,3379.0
160521907,5642,1704405858148967168,6181.0
284592754,5643,1535681327805110528,5834.66
441658213,5644,1657390015095252352,5259.85
156377968,5645,4031282593521174144,5620.52
366804698,5646,3717138824247066112,5999.32
67743054,5647,1288495931174061056,5935.25
23863106,5648,1485436090253565056,3571.0
392319808,5649,1296532192940948864,5676.0
353807936,5650,2150422887396452096,6145.0
256326844,5651,2237459433281586048,5887.0
232628532,5652,1421643593840568448,6230.0
298729646,5653,2154258941731040512,6038.0
233465389,5654,1387354391725276288,5318.43
282940781,5655,1616302678610369024,4248.0
458458156,5656,1230724566591619968,5149.0
441736986,5657,1656748007679619712,4708.0
119178132,5658,3659304478265974400,3507.0
207491214,5659,1431388153080389888,5845.27
311116297,5660,1236647738809642752,5192.0
349312122,5661,1238155753366801280,5447.46
422217860,5662,3708841114934118784,3687.0
198161914,5663,1629716926627758208,5013.0
158022899,5664,1280110711901516416,5436.0
274223601,5665,1426659737684638464,6064.0
235684964,5666,2292382998321495424,5526.0
28242530,5667,1488611926510512384,4951.84
357347296,5668,1449595653318636544,5686.0
162577468,5669,1399138033928999296,5900.0
860207014,5670,5313791232922244992,6242.0
23863105,5671,1485436090253564928,3380.0
461239485,5672,1159336403336463872,5316.0
175772482,5673,6340377202215639936,5878.0
368805700,5674,3652176997218325888,5849.09
181949561,5675,3643098875168270592,5326.6
311133118,5676,1265513389372846848,4906.0
287959034,5677,3643353863081886336,6153.0
209464063,5678,5048310370810634624,5516.0
143257768,5679,6660763547542804352,6152.0
368739874,5680,1159042833731813760,5013.0
207439380,5681,1429566331032544640,4974.0
17538423,5682,1329688756350485888,6097.98
155949264,5683,1394782078097202816,3448.0
32260988,5684,6317998395379925760,5644.0
460396820,5685,1153682508388170112,6090.0
255928426,5686,1331267242731049600,5407.53
281100535,5687,1167545150991152512,4802.98
193634953,5688,1363205856494897024,3588.0
323250919,5689,4450938659696062976,5794.0
115508409,5690,1359004244607378176,6288.87
17652022,5691,1319474563909730944,5657.33
37150278,5692,6317432662287365248,5250.0
272519426,5693,4426270940229616256,nan
23638678,5694,6329785091309388928,3543.0
103865797,5695,1201691481025044864,3157.0
393546540,5696,3859284748342110208,5271.0
416739490,5697,13173974662864256,5554.41
264052454,5698,2291955391377765248,5901.0
224328450,5699,1312418074378025600,5900.97
76193403,5700,2109230989933696640,5329.0
43276438,5701,1353107357589696512,6149.4
141985686,5702,4545513770832859904,6236.0
10792081,5703,518398880436611328,5856.0
148673433,5704,784983789642216320,4590.0
165625229,5705,1600831583638530176,5888.0
137843225,5706,1613184979030105088,4425.78
441614965,5707,1138310923515684096,5553.0
335813325,5708,3908360595150415872,5521.0
286813592,5709,3969222412037877760,3600.0
173002823,5710,795464815514180480,5415.0
441804533,5711,1651270030295513728,3729.0
388898854,5712,3916329649269525248,6057.0
219041246,5713,1560676770454324224,3271.0
467158766,5714,1037341568146197120,5610.2
147923561,5715,1072691725972110336,3827.0
298074836,5716,1688346597471844096,3331.0
53481079,5717,835956014834355456,5479.3
17932757,5718,771375821419310336,3922.0
4843495,5719,744610375504790912,6347.0
230055368,5720,3994047048130880384,3421.0
85292615,5721,741874446977547520,5881.4
458481611,5722,1641351443276593920,4911.0
235901733,5723,2295056426484918016,5695.0
162631539,5724,1423602030208324864,6060.54
1042432,5725,741151170189415680,3933.0
71582156,5726,1097091022864217472,5874.0
357048995,5727,2151580879299083392,5712.0
219875976,5728,1637184500366418432,3444.0
103605399,5729,1070290358217103104,3870.0
138820713,5730,4004950247813103488,3572.0
188668950,5731,1416113256511239040,4448.25
335952150,5732,1416651707971352448,6710.0
224297408,5733,1572801222611587840,4388.89
9989136,5734,898844639674672640,4645.0
157769780,5735,1130864790254350464,3222.0
310380289,5736,1508499824114581504,3949.0
229618478,5737,2293523191880032896,3966.0
198162530,5738,1628379611250711296,3717.0
328934980,5739,1248049227713327872,6104.12
230087765,5740,1649842043864829696,4552.0
159851831,5741,4610837607769292416,4579.0
258557847,5742,4524192758604263296,6199.0
308300731,5743,4581033528331291648,5250.0
157768969,5744,1120248764968257024,6009.0
18016577,5745,761081437645780864,5097.94
318209162,5746,1018729069670619520,4661.56
4918918,5747,796185407950360192,3466.0
407495930,5748,537666825279696512,6154.0
387329912,5749,2247206157184742528,6024.0
310262516,5750,1300731330927445248,3952.0
426144112,5751,2228921484972155264,5219.0
349440621,5752,1299723972117584128,5616.23
332365162,5753,1311466893741203072,5760.0
135267558,5754,1202183752996589568,5999.0
256584532,5755,2224533505864371968,5188.0
72889156,5756,1351720117512919936,3517.0
219506608,5757,1409766634877804032,4626.0
82598822,5758,1339398509175843968,5555.0
317594531,5759,2233513255986549632,6075.0
255907107,5760,1332097786327087744,5739.56
428703516,5761,548058859427458688,5221.0
257531677,5762,4573495792005071232,5769.61
354832924,5763,517908670046488448,5917.0
150476057,5764,4565948606751967232,6503.0
397763985,5765,531047215524700672,5798.0
353225230,5766,4545768376494100608,5560.24
351652998,5767,4561797194444700032,5690.0
470990157,5768,4535575800631033216,6448.0
462715015,5769,4527665359922135168,5589.0
23179035,5770,4590219020267725696,5986.59
459836041,5771,574789327127840512,5839.0
313609787,5772,4570935269941762816,5568.0
445795465,5773,503865089059767040,5390.0
9701368,5774,1333258561368545792,5662.62
289666986,5775,554418675200246400,3550.0
310728245,5776,4555478713436690176,5900.0
459189798,5777,1145811070285394432,4208.0
264468702,5778,2300267493125239552,3769.0
102846772,5779,1121426994758121344,6080.0
43333094,5780,4554540245904507904,5306.0
279920478,5781,568692260273664512,4942.0
158845573,5782,4584134082400417408,5641.84
319684122,5783,4308251324941308288,5483.0
302814895,5784,2032342348014301824,6521.0
456367532,5785,,nan
40292751,5786,2032764938419327616,6280.0
446616059,5787,4315904475604573184,6030.0
42883782,5788,2042653052618584960,5664.0
87216634,5789,1809360187271699584,5132.0
187333348,5790,4181443721170089984,6898.0
110936761,5791,4241470046662501504,5651.0
95423778,5792,4289904117986184064,5726.0
398895470,5793,4290415081653653632,6479.0
273874849,5794,2086449761846310784,5781.0
151724385,5795,4216036349838071424,5708.0
391958006,5796,4287820848378092672,5529.0
374530847,5797,1748596020745038208,5147.0
305243225,5798,1808938730710633984,5918.23
328081248,5799,1807887150930343424,3521.0
151759246,5800,4216059714460162944,4821.0
243921117,5801,4223507222112425344,3965.0
399402994,5802,4244243354278985472,5962.0
466382581,5803,2700166125618717696,5134.0
303055194,5804,2728286066779596032,6270.7
378390325,5805,2058722415066371456,6809.0
283621618,5806,1780750207505594496,6602.0
188646744,5807,2069743094972936832,6815.85
459735346,5808,1756575485864185344,5707.0
283471501,5809,1873271430935980160,nan
379824738,5810,1797114617019014016,6142.0
331484419,5811,1814257343328666624,5608.0
388909695,5812,2696613294311603584,5660.0
92439980,5813,2054046874995224576,5615.0
427041513,5814,2054644292068475136,4986.0
375942197,5815,1750321012752775040,6152.0
194076601,5816,2068116882916401408,8991.0
418604868,5817,1790807028049001600,5809.0
283419843,5818,1757302881526250496,5916.0
330218897,5819,1794553373401443840,5463.0
459730973,5820,1737061349198867456,6228.0
354619337,5821,1744911763437512064,7893.0
466390120,5822,2726339892542980864,5887.35
248853232,5823,6910753016653587840,4746.0
272366748,5824,2080172576942778112,5741.0
269243313,5825,2687287374123842304,6115.71
48253329,5826,4188350200376918784,7456.0
369062542,5827,2019640274292295424,5821.0
351077390,5828,2021405810743330944,5313.0
363029616,5829,1830347287265148928,5015.0
224418572,5830,4510512497492560896,5308.0
308504559,5831,4265536599544118784,6360.0
287934343,5832,1823847008894119680,6301.0
213875310,5833,4290813001791805568,5549.0
281118572,5834,4294809073736745088,4485.0
346859243,5835,4531928411328635904,4977.0
354727907,5836,4515409211210240128,3330.0
395143000,5837,4513553716637583872,7564.0
222485202,5838,4310792708625045760,4458.0
355732304,5839,4513959402068710656,6657.0
68345291,5840,2090051280900520064,6600.0
350882505,5841,4520983559042535680,5678.0
23937608,5842,4593377191320149376,5821.0
24113219,5843,4588442037679639680,5581.0
230292034,5844,2118799833470536064,5737.0
209935997,5845,1820008682534265728,8944.0
75784122,5846,2113643055216628352,6044.0
95574586,5847,4289729428771680640,6014.0
808243,5848,4236947995850663296,5964.0
71459120,5849,6881382209222277376,5771.0
151728428,5850,4215573829101193728,3827.0
277329402,5851,4316153205796932480,5697.0
387844266,5852,4231073064700182144,4348.0
278623780,5853,4514610725261853056,5806.0
346154016,5854,4524912255834584704,4910.0
41422753,5855,2045305139081541632,6114.0
3680800,5856,4201763482020413952,5808.0
336072306,5857,2114528299515934464,5449.0
256046749,5858,1827313459827876096,5287.0
114947483,5859,2040715403889705216,3769.0
462372373,5860,1802021977935667200,5988.0
11034516,5861,1828407095924880128,5862.0
20988926,5862,2092118775079060992,6987.0
345205395,5863,4237346293937708160,4829.0
184531966,5864,2072911097230242816,5961.0
383216635,5865,1748010152845985920,6044.0
341297143,5866,1754943668873086464,6247.0
380517859,5867,2053748430625616384,3613.0
236158940,5868,1869186912736125952,6875.79
210169818,5869,1815177359687363456,6236.0
305375697,5870,1742536509083998208,6336.78
373816781,5871,1965375973804679424,6339.0
138671052,5872,1972396115031556352,6032.0
353146308,5873,2693530160628134912,3621.0
376454594,5874,2691414695960645888,5512.0
283165117,5875,1787224235049548288,5248.0
106114491,5876,2031104778937737600,6702.0
282890159,5877,2027605411377654528,8722.0
247172524,5878,1858513992027969408,5213.0
258037656,5879,1793136446510419072,3355.0
184521624,5880,2047896829742540928,6244.0
360142739,5881,2048007914781547904,6148.0
232941965,5882,1869489729418662528,5706.0
283759999,5883,1789142912904604672,6285.0
13574009,5884,1792372835686024832,6390.0
233788275,5885,2186062560383067648,6132.0
15682927,5886,2057806861164700032,7542.0
277987172,5887,1822513782315978752,6243.0
273780062,5888,2078454315149655680,5796.0
383214426,5889,1750813460819881216,4224.0
279179610,5890,2163798343289756544,7142.0
202941251,5891,1861534728429648512,6283.0
375199523,5892,1747824266661548032,5369.0
321790238,5893,1743373271792149760,5887.0
398038296,5894,1761053934164446080,5704.0
243464977,5895,1817636000822796544,5628.0
14956304,5896,2057613488859014656,3662.0
305612552,5897,1804637681737745536,5364.0
467211520,5898,2138691785525207040,5369.0
126171392,5899,1846453620775134080,5932.0
224635135,5900,1838969416918216960,5960.0
294173437,5901,2087935300831543936,5867.0
65737977,5902,2064528725499724800,7035.0
60542708,5903,1746971900334291840,5869.0
408317165,5904,1730435284108340480,5975.72
341299943,5905,1761329598050642432,4881.0
276376289,5906,2065995581392009472,5809.0
387318486,5907,1764106350240835072,5766.0
452483795,5908,1832209722526995328,7143.0
354489554,5909,1756508376998629248,6269.0
273774284,5910,2078472358314206080,6330.0
239361732,5911,2066888831509934976,6304.47
16538820,5912,1799225400171344512,5612.0
289313987,5913,1837551214418483072,6509.0
187416256,5914,6897451365497945984,5561.0
329709756,5915,2163938496657649792,3923.0
305506996,5916,1741429438313012608,3504.0
239529652,5917,1834733617107183232,6345.0
305790119,5918,1804622769611048704,5771.0
165948070,5919,1868848022629206656,5393.0
467006627,5920,1730903091946790272,6120.0
286545058,5921,1813651065744513280,6152.0
364192929,5922,6911770850887194112,5204.05
60491424,5923,1784704738514248960,6059.0
289125016,5924,1813419820406830592,6122.0
345193111,5925,1757765531106021632,6352.0
372831381,5926,1804811095337195008,5430.0
163164300,5927,1866383707833637248,6503.0
387318409,5928,1764857415467849984,6277.0
92217989,5929,2029898167986917248,6662.0
88266880,5930,1808683605356604160,6289.0
24833662,5931,6909261529129729536,5763.0
405122173,5932,2694181793066534784,6323.0
322593401,5933,2183144628324981760,4743.0
407958640,5934,6911563253643561216,6190.0
276704866,5935,2083860377608279552,5585.0
396378209,5936,1731489097284522624,5080.0
158552665,5937,2102562864229866240,5403.0
452508760,5938,1837141272694055168,4452.0
27230283,5939,2135679123666781568,6078.0
296898634,5940,2167151849442014080,3662.0
303456821,5941,2181682690179948032,4738.0
166190643,5942,1868980754299048448,6453.0
63659057,5943,2063066894735117824,6237.35
88101924,5944,1809886269222137728,5933.0
159104028,5945,2102667867591435392,6117.0
366846982,5946,2166735581210921856,6742.0
331691841,5947,2738034573094368384,5451.0
419878932,5948,2711036820988104960,6294.0
64282927,5949,2172941263501623680,4996.0
258738667,5950,,nan
154762431,5951,1934743098810046464,6689.0
287643871,5952,1947710738950347008,5513.0
27863043,5953,1892149117860250752,5242.0
297153209,5954,2067039430242637440,6906.0
434116397,5955,2770944059921387648,3844.0
236785891,5956,2155491051885121152,3207.0
407653728,5957,1954066775152646528,6756.31
436764867,5958,2842321468579214592,5816.0
199671901,5959,1962153854973972096,6074.0
188876052,5960,1891507552824189568,6401.79
262689575,5961,2664042942398600064,3900.68
239541449,5962,1887706880428475520,5383.13
436478932,5963,2831084391023184128,5924.0
200606159,5964,1982512068675148032,5771.0
405788729,5965,2216306483133164160,5729.0
404610583,5966,2737201972209515392,6084.0
369532319,5967,1901609418985061120,5758.0
431810418,5968,1909748107132606080,5940.0
91051152,5969,2841043011433969152,4302.0
431701493,5970,1909762228985058944,4713.98
160432093,5971,1850052940802763264,6528.05
420814525,5972,1779546757669063552,6052.0
154353849,5973,1935439776865267072,6238.0
354173595,5974,2664966085489407232,3487.0
376847633,5975,2259876486802451968,6508.0
348054109,5976,4531538531380350848,3256.0
12938488,5977,2027111009093536896,3180.0
266023807,5978,1838843969513496320,5632.0
137151335,5979,2052747119115620352,5655.0
164652245,5980,2106674071344722688,5391.0
120045750,5981,2103202092801113472,3721.0
299087490,5982,2132666633603904256,5439.49
356871098,5983,2257284285062657280,3406.0
120692092,5984,2100073393808483328,5410.0
272782368,5985,1643091489147124864,4837.0
158657354,5986,2103117666624517888,6373.72
284900292,5987,1432907673854215936,3943.0
377780790,5988,2132155017099178624,5706.0
154437244,5989,1139017733397755136,6173.0
29385858,5990,1382931404334144128,5604.0
230064711,5991,1645587410605674112,5983.0
159054620,5992,2127698215436676864,5368.0
27534138,5993,2135590578620605568,6197.21
63283780,5994,2125864573640675968,4564.61
352011875,5995,2105909326647414400,4643.39
293880523,5996,2235442825876405248,8953.0
39516274,5997,4602034956332491264,4674.0
370907864,5998,4323318826122257408,4066.0
120317234,5999,2103452266056715392,6133.77
259233660,6000,2261062378812852992,3419.0
139104940,6001,2076166029596100224,6052.0
102734241,6002,2034047656176989952,3272.0
121731834,6003,2102119176929154304,6149.0
48353358,6004,2131725447350716032,3759.27
